Date,Price,Open,High,Low,Vol.,Change %,Years_Elapsed,Trend_Line,Log_Price,Log_Trend,Residual,Rolling_Mean,Rolling_Std,Lower_Band,Upper_Band,Fast_EMA,Slow_EMA,Prev_Fast_EMA,Prev_Slow_EMA,Prev_Close,TR,ATR,SMA_Regime,Bull_Regime,Bear_Lower_Band,Vol_MA,RSI,Z_Score,Signal
2017-01-25,8602.75,8499.45,8612.6,8493.95,301490000.0,1.50%,1.0677618069815196,9073.247508440396,9.059837198568747,9.113085528466938,-0.053248329898190505,-0.09037370051088635,0.017512660097920234,-0.09562749854026242,-0.08511990248151027,8479.55976480963,8406.1963057278,8417.964647214445,8370.459270405583,8475.8,136.8000000000011,71.97857142857161,8189.513999999999,True,-0.10788636060880658,165658000.0,72.08223761093524,2.1199161295378977,0
2017-01-27,8641.25,8610.5,8672.7,8606.9,283910000.0,0.45%,1.0732375085557837,9079.321605475752,9.064302527259475,9.113754755750849,-0.04945222849137387,-0.08891705670563119,0.019025663953696856,-0.09462475589174024,-0.08320935751952213,8533.456509873087,8442.358412538908,8479.55976480963,8406.1963057278,8602.75,69.95000000000073,71.71785714285735,8200.74,True,-0.10794272065932804,170654500.0,73.65771760175485,2.0742944009892987,0
2017-01-30,8632.75,8635.55,8662.6,8617.75,314110000.0,-0.10%,1.08145106091718,9088.440376214317,9.063318389169162,9.114758596676715,-0.05144020750755374,-0.08745762716780003,0.020170096390945205,-0.0935086560850836,-0.08140659825051647,8566.554339915392,8471.64942599446,8533.456509873087,8442.358412538908,8641.25,44.850000000000364,72.40357142857167,8211.913,True,-0.10762772355874524,179787000.0,72.68249226577328,1.785684062294085,0
2017-01-31,8561.3,8629.45,8631.75,8552.4,537110000.0,-0.83%,1.0841889117043122,9091.482001204527,9.055007326763713,9.11509321031867,-0.06008588355495803,-0.08610887028063872,0.020612530124649694,-0.09229262931803363,-0.07992511124324382,8564.802893276928,8485.441821995311,8566.554339915392,8471.64942599446,8632.75,80.35000000000036,74.01785714285741,8224.557,True,-0.10672140040528842,200541500.0,64.90350821331337,1.2624838662848503,0
2017-02-01,8716.4,8570.35,8722.4,8537.5,337800000.0,1.81%,1.0869267624914443,9094.52464413425,9.072961587622766,9.115427823960626,-0.04246623633786051,-0.08407123481713352,0.021810912376541775,-0.09061450853009606,-0.07752796110417098,8615.335262184619,8520.973849380647,8564.802893276928,8485.441821995311,8561.3,184.89999999999964,80.05357142857169,8238.839,True,-0.1058821471936753,210872000.0,71.92729837245298,1.9075313201487303,0
2017-02-02,8734.25,8724.75,8757.6,8685.8,292330000.0,0.20%,1.0896646132785763,9097.568305344159,9.075007357405031,9.115762437602582,-0.0407550801975507,-0.08187827288434768,0.022760185636174414,-0.0887063285752,-0.07505021719349536,8654.97350812308,8553.785564860547,8615.335262184619,8520.973849380647,8716.4,71.80000000000109,82.57142857142883,8252.858,True,-0.10463845852052209,218664500.0,72.6067560226299,1.8068039226111103,0
2017-02-03,8740.95,8735.15,8748.25,8707.75,196940000.0,0.08%,1.0924024640657084,9100.612985175045,9.075774158394811,9.116097051244537,-0.040322892849726344,-0.07931811056227704,0.022977084245982767,-0.08621123583607188,-0.07242498528848221,8683.632338748721,8582.58009334354,8654.97350812308,8553.785564860547,8734.25,40.5,79.18571428571457,8268.367,True,-0.10229519480825981,220313500.0,72.87216437985188,1.6971351671554447,0
2017-02-06,8801.05,8785.45,8814.1,8770.2,200400000.0,0.69%,1.1006160164271048,9109.753139803135,9.082626311530268,9.117100892170404,-0.03447458064013631,-0.07657962005252775,0.023270732933748296,-0.08356083993265223,-0.06959840017240326,8722.771559165814,8616.190848213766,8683.632338748721,8582.58009334354,8740.95,73.14999999999964,80.67500000000018,8282.101999999999,True,-0.09985035298627604,223149000.0,75.19390589906936,1.8093559636589167,0
2017-02-07,8768.3,8805.7,8809.3,8741.05,233300000.0,-0.37%,1.103353867214237,9112.801897528077,9.078898223930933,9.11743550581236,-0.038537281881426466,-0.07361801871985633,0.022211484300838986,-0.08028146401010804,-0.06695457342960463,8737.947706110543,8639.592256180878,8722.771559165814,8616.190848213766,8801.05,68.25,81.07857142857158,8294.929999999998,True,-0.09582950302069532,229703500.0,71.59789899646788,1.5793963322435312,0
2017-02-08,8769.05,8774.55,8791.25,8715.0,225490000.0,0.01%,1.106091718001369,9115.851675579643,9.078983755667537,9.117770119454315,-0.038786363786778466,-0.07117466185192432,0.021862759644948538,-0.07773348974540889,-0.06461583395843976,8748.31513740703,8659.508832153051,8737.947706110543,8639.592256180878,8768.3,76.25,82.03214285714304,8307.468,True,-0.09303742149687286,233612500.0,71.6313578506014,1.481436863009619,0
2017-02-09,8778.4,8795.55,8821.4,8724.1,193280000.0,0.11%,1.108829568788501,9118.902474299304,9.080049437676589,9.11810473309627,-0.038055295419681556,-0.06870408047188375,0.021249230923640946,-0.07507884974897604,-0.06232931119479147,8758.343424938019,8677.799781052581,8748.31513740703,8659.508832153051,8769.05,97.29999999999927,86.04642857142868,8318.546,True,-0.0899533113955247,233662500.0,72.07304945351146,1.4423479683729978,0
2017-02-10,8793.55,8812.35,8822.1,8771.2,232950000.0,0.17%,1.111567419575633,9121.954294028648,9.081773777178334,9.118439346738226,-0.036665569559891864,-0.06646002366503545,0.02094726823967649,-0.0727442041369384,-0.0601758431931325,8770.078949958679,8695.607507044491,8758.343424938019,8677.799781052581,8778.4,50.899999999999636,82.95714285714295,8330.559,True,-0.08740729190471194,236412500.0,72.81171544743725,1.422355114005249,0
2017-02-13,8805.05,8819.8,8826.9,8754.2,211180000.0,0.13%,1.1197809719370295,9131.11588269236,9.083080699505892,9.119443187664093,-0.036362488158200534,-0.06453112830433512,0.020966278713973552,-0.07082101191852719,-0.05824124469014305,8781.73596663912,8712.44481365303,8770.078949958679,8695.607507044491,8793.55,72.69999999999891,82.65357142857154,8344.924,True,-0.08549740701830867,237424000.0,73.38713694101996,1.3435212099589624,0
2017-02-14,8792.3,8819.9,8820.45,8772.5,194130000.0,-0.14%,1.1225188227241616,9134.171789878588,9.081631617430343,9.119777801306048,-0.03814618387570512,-0.06260256404460082,0.020629790313346476,-0.06879150113860477,-0.05641362695059688,8785.257311092748,8724.73022693718,8781.73596663912,8712.44481365303,8805.05,47.95000000000073,79.68928571428582,8358.195,True,-0.08323235435794729,240733500.0,71.57836799458872,1.1854885482318067,0
2017-02-15,8724.7,8778.95,8807.9,8712.85,222830000.0,-0.77%,1.1252566735112937,9137.228719784149,9.073913362525332,9.120112414948004,-0.04619905242267208,-0.06098319366028478,0.019911065756542057,-0.0669565133872474,-0.05500987393332216,8765.071540728499,8724.725576639152,8785.257311092748,8724.73022693718,8792.3,95.04999999999927,76.70714285714283,8369.826,True,-0.08089425941682685,245586000.0,62.74790324552223,0.7425087847321867,0
2017-02-16,8778.0,8739.0,8783.95,8719.6,190280000.0,0.61%,1.1279945242984257,9140.286672751314,9.080003870248179,9.12044702858996,-0.04044315834178036,-0.0591536850403046,0.019153599897734096,-0.06489976500962483,-0.05340760507098437,8769.381027152333,8732.92164177159,8765.071540728499,8724.725576639152,8724.7,64.35000000000036,76.30714285714281,8383.345,True,-0.0783072849380387,246656500.0,66.28016152002274,0.9768673668879199,0
2017-02-17,8821.7,8883.7,8896.45,8804.25,307530000.0,0.50%,1.1307323750855578,9143.34564912247,9.084969874192316,9.120781642231915,-0.035811768039598846,-0.057495941274824186,0.018941743666431234,-0.06317846437475355,-0.051813418174894814,8786.820684768223,8746.579850729808,8769.381027152333,8732.92164177159,8778.0,118.45000000000073,81.56428571428569,8394.841999999999,True,-0.07643768494125541,253485000.0,68.88516408503614,1.1447823187288861,0
2017-02-20,8879.2,8818.55,8886.25,8809.8,173020000.0,0.65%,1.1389459274469542,9152.528722085492,9.09146674183777,9.121785483157781,-0.030318741320011,-0.05552285973143653,0.01857114244164639,-0.06109420246393045,-0.04995151699894261,8817.613789845484,8766.98295061753,8786.820684768223,8746.579850729808,8821.7,76.45000000000073,81.28571428571429,8407.190999999999,True,-0.07409400217308292,251691000.0,71.95521689594196,1.35716574737505,0
2017-02-21,8907.85,8890.75,8920.8,8860.95,181090000.0,0.32%,1.1416837782340863,9155.591795498785,9.094688189438896,9.122120096799737,-0.02743190736084067,-0.05338873760485825,0.017968401530353176,-0.0587792580639642,-0.0479982171457523,8847.692526563656,8788.65480436868,8817.613789845484,8766.98295061753,8879.2,59.849999999998545,72.35357142857136,8421.932,True,-0.07135713913521143,250696000.0,73.36537060607652,1.4445820458859364,0
2017-02-22,8926.9,8931.6,8960.75,8905.25,254680000.0,0.21%,1.1444216290212184,9158.65589402973,9.096824469145073,9.122454710441692,-0.025630241296619616,-0.05139541337687046,0.017604597334626628,-0.056676792577258446,-0.04611403417648247,8874.095017709104,8809.923296004268,8847.692526563656,8788.65480436868,8907.85,55.5,71.18928571428556,8436.034,True,-0.06900001071149708,254192500.0,74.29103590562096,1.4635479352642229,0
2017-02-23,8939.5,8956.4,8982.15,8927.55,388870000.0,0.14%,1.1471594798083504,9161.7210180214,9.098234938191874,9.122789324083648,-0.024554385891773833,-0.04972322019396185,0.017694965799762354,-0.05503170993389056,-0.044414730454033144,8895.896678472736,8829.858173542074,8874.095017709104,8809.923296004268,8926.9,55.25,72.24285714285699,8451.175,True,-0.0674181859937242,258561500.0,74.91209366686167,1.4223725881700229,0
2017-02-27,8896.7,8943.7,8951.8,8888.65,195850000.0,-0.48%,1.158110882956879,9173.991775460872,9.09343570044506,9.12412777865147,-0.0306920782064104,-0.048349896448504556,0.01751295179290731,-0.05360378198637675,-0.043096010910632365,8896.164452315159,8840.141531458677,8895.896678472736,8829.858173542074,8939.5,63.149999999999636,71.52857142857127,8466.037,True,-0.06586284824141186,254158500.0,68.82961411320164,1.008271960712272,0
2017-02-28,8879.6,8898.95,8914.75,8867.6,302720000.0,-0.19%,1.160848733744011,9177.06203190633,9.091511789926612,9.124462392293426,-0.0329506023668138,-0.047013532722950654,0.017088297234260592,-0.05214002189322883,-0.041887043552672476,8890.642968210108,8846.212065080419,8896.164452315159,8840.141531458677,8896.7,47.149999999999636,70.02142857142839,8480.84,True,-0.06410182995721125,253589000.0,66.50619349510063,0.8229567968856412,0
2017-03-01,8945.8,8904.4,8960.8,8898.6,212330000.0,0.75%,1.163586584531143,9180.133315873376,9.098939427382502,9.124797005935381,-0.025857578552878735,-0.045456639636254084,0.016805478107730268,-0.050498283068573166,-0.040414996203935,8909.028645473405,8861.533285837279,8890.642968210108,8846.212065080419,8879.6,81.19999999999891,70.37499999999974,8497.669,True,-0.06226211774398435,237350000.0,70.63837303819383,1.1662304968497192,0
2017-03-02,8899.75,8982.85,8992.5,8879.8,225610000.0,-0.51%,1.1663244353182751,9183.205627705896,9.093778465438062,9.125131619577337,-0.031353154139274864,-0.04401308617132476,0.016053648759357223,-0.04882918079913193,-0.03919699154351759,8905.935763648937,8867.412780323852,8909.028645473405,8861.533285837279,8945.8,112.70000000000073,71.47499999999984,8514.016000000001,True,-0.060066734930681986,231740500.0,64.6622211945485,0.7886015336339519,0
2017-03-03,8897.55,8883.5,8907.1,8860.1,208920000.0,-0.02%,1.1690622861054072,9186.278967747885,9.093531236924614,9.125466233219292,-0.03193499629467844,-0.04265310325575828,0.01524438221657073,-0.0472264179207295,-0.03807978859078706,8903.140509099292,8872.049275658643,8905.935763648937,8867.412780323852,8899.75,47.0,71.19642857142844,8530.741,True,-0.05789748547232901,227570000.0,64.38198577028416,0.7030856881447904,0
2017-03-06,8963.45,8915.1,8967.8,8914.0,180200000.0,0.74%,1.1772758384668036,9195.505160572344,9.100910476501168,9.126470074145157,-0.02555959764398885,-0.04114105663252931,0.014579000120256182,-0.04551475666860616,-0.03676735659645246,8923.243672732862,8886.110925557314,8903.140509099292,8872.049275658643,8897.55,70.25,71.02142857142852,8550.428,True,-0.05572005675278549,226733000.0,68.75075725675916,1.0687604677972018,0
2017-03-07,8946.9,8977.75,8977.85,8932.8,178830000.0,-0.18%,1.1800136892539357,9198.582616894464,9.099062382554319,9.126804687787114,-0.027742305232795417,-0.03935001714850041,0.012622444152746794,-0.04313675039432444,-0.03556328390267637,8931.129115155241,8895.463090856189,8923.243672732862,8886.110925557314,8963.45,45.05000000000109,70.81428571428569,8569.651,True,-0.051972461301247205,225654500.0,66.54330529202184,0.9196088946988142,0
2017-03-08,8924.3,8950.7,8957.05,8891.95,183330000.0,-0.25%,1.1827515400410678,9201.661103147755,9.09653317219939,9.127139301429068,-0.030606129229678203,-0.03778883034166327,0.010459798894047226,-0.04092677000987744,-0.0346508906734491,8928.852743436828,8899.899538416776,8931.129115155241,8895.463090856189,8946.9,65.09999999999854,68.67499999999993,8589.972,True,-0.048248629235710494,223156000.0,63.54292632984954,0.686695909237109,0
2017-03-09,8927.0,8914.5,8945.8,8899.5,176810000.0,0.03%,1.1854893908281998,9204.74061967691,9.096835671179361,9.127473915071025,-0.03063824389166392,-0.036550752079683765,0.008863824960286308,-0.03920989956776966,-0.033891604591597874,8928.23516229122,8904.06884019881,8928.852743436828,8899.899538416776,8924.3,46.29999999999927,67.38571428571413,8607.855,True,-0.045414577039970074,220722000.0,63.75319832840061,0.6670380128793595,0
2017-03-10,8934.55,8953.7,8975.7,8903.95,157420000.0,0.08%,1.1882272416153319,9207.821166826721,9.097681062587125,9.127808528712979,-0.030127466125854596,-0.035780056620605905,0.00835233757821109,-0.03828575789406923,-0.03327435534714258,8930.340108194147,8908.758249398992,8928.23516229122,8904.06884019881,8927.0,71.75,64.0499999999998,8625.849,True,-0.044132394198816996,218929000.0,64.37201046608857,0.6767674847694536,0
2017-03-14,9087.0,9091.65,9122.75,9060.5,278730000.0,1.71%,1.1991786447638604,9220.153668532672,9.114600099695346,9.129146983280803,-0.014546883585456527,-0.034616545123741994,0.008801236846795344,-0.0372569161777806,-0.03197617406970339,8982.560072129432,8936.180057183763,8930.340108194147,8908.758249398992,8934.55,188.20000000000073,72.03214285714265,8645.517,True,-0.04341778197053734,221218000.0,74.01767742630663,2.280322855485149,0
2017-03-15,9084.8,9086.85,9106.55,9075.5,248030000.0,-0.02%,1.2019164955509924,9223.239373961864,9.114357966278652,9.129481596922759,-0.015123630644106711,-0.033405992561627094,0.008904408642110081,-0.03607731515426012,-0.03073466996899407,9016.640048086289,8959.044663770876,8982.560072129432,8936.180057183763,9087.0,31.049999999999272,69.97499999999984,8663.497,True,-0.04231040120373718,223060500.0,73.70755520316465,2.0531809188384242,0
2017-03-16,9153.7,9129.65,9158.45,9128.55,215100000.0,0.76%,1.2046543463381245,9226.326112082954,9.12191344811811,9.129816210564714,-0.007902762446603262,-0.0316665551913486,0.008604720429919306,-0.034247971320324394,-0.02908513906237281,9062.326698724193,8988.991638575357,9016.640048086289,8959.044663770876,9084.8,73.65000000000146,71.27142857142852,8682.981,True,-0.04027127562126791,224109000.0,76.96296221302647,2.76171584402867,0
2017-03-17,9160.05,9207.8,9218.4,9147.6,295550000.0,0.07%,1.2073921971252566,9229.41388324155,9.122606916168563,9.130150824206668,-0.007543908038105229,-0.030502477581356758,0.009417174129521377,-0.03332762982021317,-0.027677325342500343,9094.901132482795,9015.308309563763,9062.326698724193,8988.991638575357,9153.7,70.79999999999927,72.38214285714275,8702.337,True,-0.039919651710878135,227745000.0,77.24262563293328,2.4379468009707903,0
2017-03-20,9126.85,9166.95,9167.6,9116.3,342400000.0,-0.36%,1.215605749486653,9238.683398400244,9.118975897627799,9.131154665132534,-0.012178767504735788,-0.029549933824929594,0.00978252169611753,-0.03248469033376485,-0.026615177316094335,9105.550754988531,9032.468569630877,9094.901132482795,9015.308309563763,9160.05,51.30000000000109,71.53571428571429,8721.063999999998,True,-0.039332455521047124,235351000.0,72.30065347980403,1.7757350159609708,0
2017-03-21,9121.5,9133.95,9147.75,9087.2,255400000.0,-0.06%,1.218343600273785,9241.775305167299,9.118389543228274,9.13148927877449,-0.013099735546216351,-0.028642495248145928,0.010008760344637524,-0.031645123351537185,-0.02563986714475467,9110.867169992354,9046.165712764589,9105.550754988531,9032.468569630877,9126.85,60.54999999999927,72.49285714285712,8738.018,True,-0.03865125559278345,232744500.0,71.50670844867714,1.552915562640787,0
2017-03-22,9030.45,9047.2,9072.9,9019.3,239460000.0,-1.00%,1.2210814510609171,9244.868246701653,9.108357479056407,9.131823892416445,-0.02346641336003863,-0.02827555633880934,0.009989343467178587,-0.031272359378962916,-0.02527875329865576,9084.06144666157,9043.747910800805,9110.867169992354,9046.165712764589,9121.5,102.20000000000073,73.99285714285725,8753.751,True,-0.03826489980598793,236066500.0,59.52638432525654,0.4814273324940557,0
2017-03-23,9086.3,9048.75,9099.05,9048.6,197700000.0,0.62%,1.2238193018480492,9247.96222334961,9.1145230636039,9.132158506058401,-0.01763544245450177,-0.02757882835791185,0.009977852405635451,-0.030572184079602483,-0.024585472636221215,9084.807631107713,9050.29438606222,9084.06144666157,9043.747910800805,9030.45,68.59999999999854,70.84285714285708,8770.756,True,-0.037556680763547304,236897000.0,63.55944431691582,0.996545699332463,0
2017-03-24,9108.0,9104.0,9133.55,9089.4,210020000.0,0.24%,1.2265571526351813,9251.05723545759,9.11690842718363,9.132493119700356,-0.015584692516727117,-0.026805439315576805,0.009978382057528308,-0.029798953932835298,-0.02381192469831831,9092.538420738476,9059.172172821878,9084.807631107713,9050.29438606222,9086.3,47.25,70.86071428571424,8787.143999999998,True,-0.03678382137310511,234664000.0,65.01801786177188,1.1245056296861338,0
2017-03-27,9045.2,9093.45,9094.85,9024.65,209040000.0,-0.69%,1.2347707049965777,9260.348488007628,9.10998950924884,9.133496960626223,-0.02350745137738386,-0.026320511180833547,0.009764004882988222,-0.029249712645730015,-0.02339130971593708,9076.758947158985,9057.022607772358,9092.538420738476,9059.172172821878,9108.0,83.35000000000036,71.79642857142855,8800.435,True,-0.03608451606382177,225672500.0,57.80682587955513,0.28810512050755616,0
2017-03-28,9100.8,9081.5,9110.4,9079.8,188990000.0,0.61%,1.2375085557837098,9263.447645422235,9.116117600728812,9.133831574268179,-0.01771397353936699,-0.025688791313482718,0.00968436013744308,-0.028594099354715644,-0.022783483272249792,9084.772631439324,9063.757591191996,9076.758947158985,9057.022607772358,9045.2,65.19999999999891,73.23571428571411,8814.306999999999,True,-0.0353731514509258,225329500.0,61.84197048726358,0.8234738961516238,0
2017-03-29,9143.8,9128.7,9153.15,9109.1,250900000.0,0.47%,1.2402464065708418,9266.547840030711,9.120831332969479,9.134166187910134,-0.01333485494065556,-0.024921203539564552,0.009721703974258094,-0.02783771473184198,-0.022004692347287125,9104.44842095955,9076.071807931688,9084.772631439324,9063.757591191996,9100.8,52.350000000000364,72.32499999999995,8829.176,True,-0.034642907513822645,222738500.0,64.65709432531727,1.1918022426509027,0
2017-03-30,9173.75,9142.6,9183.15,9136.35,333410000.0,0.33%,1.242984257357974,9269.649072180175,9.124101423859273,9.13450080155209,-0.010399377692817069,-0.02399631000013495,0.009739990079977357,-0.026918307024128157,-0.021074312976141745,9127.548947306368,9091.099222096043,9104.44842095955,9076.071807931688,9143.8,46.79999999999927,72.36071428571424,8844.395,True,-0.03373630008011231,228792500.0,66.5103495529261,1.3959903650486563,0
2017-03-31,9173.75,9158.9,9191.7,9152.1,196770000.0,0.00%,1.2457221081451062,9272.751342217858,9.124101423859273,9.134835415194045,-0.010733991334772597,-0.02281414129720497,0.0090822988811282,-0.02553883096154343,-0.020089451632866507,9142.949298204247,9103.81472638896,9127.548947306368,9091.099222096043,9173.75,39.600000000000364,70.06428571428569,8859.91,True,-0.031896440178333166,227350500.0,66.5103495529261,1.3300762417688436,0
2017-04-03,9237.85,9220.6,9245.35,9192.4,143440000.0,0.70%,1.2539356605065024,9282.06438313431,9.131064453577928,9.135839256119912,-0.004774802541984258,-0.02162519610387843,0.009029423582251343,-0.02433402317855383,-0.018916369029203028,9174.582865469498,9124.435537713736,9142.949298204247,9103.81472638896,9173.75,71.60000000000036,61.73571428571423,8876.327000000001,True,-0.030654619686129772,224076500.0,70.36722705170615,1.866164922754991,0
2017-04-05,9265.15,9264.4,9273.9,9215.4,190530000.0,0.30%,1.2594113620807665,9288.278272890888,9.134015328550628,9.136508483403823,-0.002493154853194568,-0.02051457566433162,0.009270189640049787,-0.023295632556346556,-0.017733518772316686,9204.771910313,9146.083916527008,9174.582865469498,9124.435537713736,9237.85,58.5,63.69642857142857,8892.928,True,-0.029784765304381407,224593000.0,71.85395631216757,1.944018570373094,0
2017-04-06,9261.95,9245.8,9267.95,9218.85,191940000.0,-0.03%,1.2621492128678986,9291.386777556305,9.133669888624054,9.136843097045778,-0.003173208421724638,-0.019609724567722076,0.009599200310334764,-0.022489484660822505,-0.016729964474621647,9223.831273542,9163.909467830545,9204.771910313,9146.083916527008,9265.15,49.100000000000364,61.942857142857065,8911.18,True,-0.02920892487805684,225248500.0,71.40174602047296,1.712279733167088,0
2017-04-07,9198.3,9223.7,9250.5,9188.1,195920000.0,-0.69%,1.264887063655031,9294.496322543835,9.126773963354026,9.137177710687734,-0.010403747333707969,-0.01904211923348432,0.009624130861001154,-0.021929358491784665,-0.016154879975183972,9215.320849028001,9169.200318933537,9223.831273542,9163.909467830545,9261.95,73.85000000000036,62.160714285714285,8927.315999999999,True,-0.028666250094485472,225878000.0,62.91954702599493,0.8975742354855865,0
2017-04-10,9181.45,9225.6,9225.65,9174.85,139970000.0,-0.18%,1.273100616016427,9303.831202921307,9.124940423211138,9.1381815516136,-0.01324112840246272,-0.01862914880367909,0.009597457916097457,-0.021508386178508327,-0.015749911428849853,9204.030566018668,9171.084885251455,9215.320849028001,9169.200318933537,9198.3,50.79999999999927,62.12499999999987,8941.429,True,-0.028226606719776545,224036000.0,60.85841210106452,0.561400784282601,0
2017-04-11,9237.0,9184.55,9242.7,9172.85,206260000.0,0.61%,1.2758384668035592,9306.944912680083,9.13097243659261,9.138516165255556,-0.0075437286629451705,-0.018062126896051467,0.009736807954109614,-0.02098316928228435,-0.015141084509818582,9215.02037734578,9181.225672135846,9204.030566018668,9171.084885251455,9181.45,69.85000000000036,62.78928571428566,8954.114,True,-0.02779893485016108,226478000.0,64.93640207716899,1.0802717156053998,0
2017-04-12,9203.45,9242.5,9246.4,9161.8,166760000.0,-0.36%,1.2785763175906912,9310.059664502958,9.127333692742205,9.138850778897512,-0.011517086155306444,-0.017422960494348,0.00950575746123901,-0.020274687732719704,-0.014571233255976299,9211.163584897187,9184.644799499561,9215.02037734578,9181.225672135846,9237.0,84.60000000000036,61.53214285714278,8965.358,True,-0.02692871795558701,220879500.0,60.815296979013404,0.6212944484564796,0
2017-04-13,9150.8,9202.5,9202.65,9144.95,171700000.0,-0.57%,1.2813141683778233,9313.175458738677,9.121596586141628,9.139185392539467,-0.017588806397839107,-0.016910900628715513,0.009042956882167616,-0.0196237876933658,-0.014198013564065227,9191.04238993146,9179.43790726886,9211.163584897187,9184.644799499561,9203.45,58.5,60.81071428571431,8975.719000000001,True,-0.02595385751088313,217063000.0,54.92440127273003,-0.07496505600512149,0
2017-04-17,9139.3,9144.75,9160.0,9120.25,132240000.00000001,-0.13%,1.2922655715263518,9325.649066789025,9.120339075082045,9.14052384710729,-0.020184772025244158,-0.01672180707779436,0.008907725246451543,-0.01939412465172982,-0.014049489503858897,9173.794926620973,9173.262844612113,9191.04238993146,9179.43790726886,9150.8,39.75,60.27500000000003,8987.278999999999,True,-0.025629532324245904,212920000.0,53.70081794430898,-0.3887597396236817,1
2017-04-18,9105.15,9163.0,9217.9,9095.45,179570000.0,-0.37%,1.2950034223134839,9328.77007832426,9.116595466490585,9.140858460749245,-0.02426299425865963,-0.016485468415107184,0.008594699672353736,-0.019063878316813304,-0.013907058513401065,9150.913284413982,9162.783945441019,9173.794926620973,9173.262844612113,9139.3,122.44999999999891,63.067857142857065,8995.054,True,-0.02508016808746092,207121000.0,50.129418417436916,-0.90492118864492,0
2017-04-19,9103.5,9112.2,9120.5,9075.15,179120000.0,-0.02%,1.297741273100616,9331.892134367274,9.11641423394402,9.1411930743912,-0.024778840447179817,-0.01624692988685723,0.008243246139045337,-0.01871990372857083,-0.013773956045143629,9135.108856275989,9153.663338450093,9150.913284413982,9162.783945441019,9105.15,45.350000000000364,61.65000000000003,9002.439,True,-0.024490176025902567,198957000.0,49.95654514554396,-1.035018294541752,0
2017-04-20,9136.4,9108.1,9143.9,9102.65,175630000.0,0.36%,1.3004791238877482,9335.015235267634,9.120021713774479,9.141527688033156,-0.02150597425867673,-0.016111809107346827,0.00811759718686142,-0.018547088263405252,-0.013676529951288402,9135.539237517325,9151.007440227002,9135.108856275989,9153.663338450093,9103.5,41.25,60.857142857142854,9010.348,True,-0.024229406294208247,194968500.0,53.40682356455592,-0.6645026880688937,0
2017-04-21,9119.4,9179.1,9183.65,9088.75,159980000.0,-0.19%,1.3032169746748803,9338.13938137502,9.118159291430471,9.141862301675111,-0.023703010244640055,-0.01597716594107498,0.00794979975820716,-0.018362105868537128,-0.013592226013612832,9130.159491678218,9146.144757115155,9135.539237517325,9151.007440227002,9136.4,94.89999999999964,64.29285714285717,9016.715,True,-0.02392696569928214,190994500.0,51.43353351608072,-0.9718287929943292,0
2017-04-24,9217.95,9135.35,9225.4,9130.55,172910000.0,1.08%,1.3114305270362765,9347.518094437917,9.128907949095641,9.142866142600978,-0.01395819350533678,-0.015422234750263601,0.007459341270891283,-0.017660037131530987,-0.013184432368996217,9159.422994452147,9157.191717558977,9130.159491678218,9146.144757115155,9119.4,106.0,69.03571428571429,9025.708,True,-0.022881576021154884,189755000.0,60.536486784278175,0.1962695084939973,1
2017-04-25,9306.6,9273.05,9309.2,9250.35,173900000.0,0.96%,1.3141683778234086,9350.646424872573,9.13847910485876,9.143200756242933,-0.004721651384173242,-0.014558348333347244,0.007129825532557438,-0.016697295993114477,-0.012419400673580014,9208.48199630143,9180.177607165288,9159.422994452147,9157.191717558977,9217.95,91.25,70.43928571428569,9036.458999999999,True,-0.021688173865904683,187949000.0,66.60088321300452,1.3796546499288072,0
2017-04-26,9351.85,9336.2,9367.0,9301.35,191400000.0,0.49%,1.3169062286105406,9353.775802264423,9.143329463673401,9.143535369884889,-0.0002059062114874166,-0.013560963002868338,0.0069677824917486735,-0.01565129775039294,-0.011470628255343736,9256.271330867621,9206.588744524473,9208.48199630143,9180.177607165288,9306.6,65.64999999999964,70.94999999999995,9047.928,True,-0.02052874549461701,187067000.0,69.2024364907409,1.916686809210266,0
2017-04-27,9342.15,9359.15,9367.15,9322.65,215880000.0,-0.10%,1.319644079397673,9356.90622696385,9.142291697452096,9.143869983526844,-0.001578286074748192,-0.013128676419178061,0.007298928001054237,-0.015318354819494333,-0.010938998018861789,9284.897553911747,9227.444322289939,9256.271330867621,9206.588744524473,9351.85,44.5,70.6214285714285,9058.9,True,-0.0204276044202323,188411500.0,67.98002645894924,1.5824776381903702,0
2017-04-28,9304.05,9340.95,9342.65,9282.25,167230000.0,-0.41%,1.322381930184805,9360.037699321358,9.138205068216735,9.1442045971688,-0.005999528952065347,-0.012824539696110016,0.007402297117440932,-0.015045228831342296,-0.010603850560877736,9291.281702607832,9239.22981116841,9284.897553911747,9227.444322289939,9342.15,60.399999999999636,69.66071428571415,9068.88,True,-0.020226836813550947,184228000.0,63.253743916743296,0.9220125368872198,0
2017-05-02,9313.8,9339.85,9352.55,9269.9,166560000.0,0.10%,1.3333333333333333,9372.574072346337,9.139252450260452,9.145543051736622,-0.00629060147617011,-0.012770800997095577,0.0074449888209231095,-0.01500429764337251,-0.010537304350818644,9298.787801738556,9250.702147911732,9291.281702607832,9239.22981116841,9304.05,82.64999999999964,71.93571428571418,9079.31,True,-0.020215789818018685,175885500.0,63.94457722245048,0.8704109135414366,0
